Year,NOC,Rank,Gold,Silver,Bronze,Total,Market_Share_Gold,Market_Share_Total,Total_Events,is_host,Host_NOC,years_since_last,crossed_war,years_since_hosted,olympic_experience,first_medal_year,is_post_soviet,years_since_independence,NOC_original,Gold_lag1,Gold_lag2,Gold_lag3,Silver_lag1,Silver_lag2,Silver_lag3,Bronze_lag1,Bronze_lag2,Bronze_lag3,Total_lag1,Total_lag2,Total_lag3,Gold_rolling_mean_3,Gold_rolling_max_3,Gold_rolling_min_3,Gold_rolling_std_3,Gold_rolling_mean_5,Gold_rolling_max_5,Gold_rolling_min_5,Gold_rolling_std_5,Silver_rolling_mean_3,Silver_rolling_max_3,Silver_rolling_min_3,Silver_rolling_std_3,Silver_rolling_mean_5,Silver_rolling_max_5,Silver_rolling_min_5,Silver_rolling_std_5,Bronze_rolling_mean_3,Bronze_rolling_max_3,Bronze_rolling_min_3,Bronze_rolling_std_3,Bronze_rolling_mean_5,Bronze_rolling_max_5,Bronze_rolling_min_5,Bronze_rolling_std_5,Total_rolling_mean_3,Total_rolling_max_3,Total_rolling_min_3,Total_rolling_std_3,Total_rolling_mean_5,Total_rolling_max_5,Total_rolling_min_5,Total_rolling_std_5,Gold_growth_rate,Gold_change,Gold_acceleration,Silver_growth_rate,Silver_change,Silver_acceleration,Bronze_growth_rate,Bronze_change,Bronze_acceleration,Total_growth_rate,Total_change,Total_acceleration,Gold_is_growing,Gold_streak,Silver_is_growing,Silver_streak,Bronze_is_growing,Bronze_streak,Total_is_growing,Total_streak,Gold_host_boost,Silver_host_boost,Bronze_host_boost,Total_host_boost,market_size_interaction,experience_performance,gold_ratio,silver_ratio,bronze_ratio,gold_silver_ratio,avg_gold_year,std_gold_year,max_gold_year,num_countries,gold_vs_avg,gold_percentile,is_first_participation,is_first_medal,is_comeback
1992,USA,2,37,34,37,108,0.0645724258289703,0.1884816753926701,573,0,ESP,4.0,0,8,96,1896,0,0,United States,36.0,83.0,34.0,31.0,61.0,35.0,27.0,30.0,25.0,94.0,174.0,94.0,52.0,83.0,36.0,26.851443164195125,44.6,83.0,33.0,21.52440475367438,42.0,61.0,31.0,16.522711641858304,38.4,61.0,31.0,12.759310326189263,31.333333333333332,37.0,27.0,5.131601439446909,29.8,37.0,25.0,4.549725266430931,125.33333333333333,174.0,94.0,42.72391992003228,112.8,174.0,94.0,34.74478378116634,0.02777777777777768,1.0,0.5940428380187415,0.09677419354838701,3.0,0.5885774722369116,0.37037037037037046,10.0,0.47037037037037044,0.14893617021276606,14.0,0.6087062851552948,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.4102046905127816,4992.0,0.3394495412844037,0.3119266055045872,0.3394495412844037,1.0571428571428572,4.0625,8.591015979239915,45,64,32.9375,0.984375,0,0,0
1996,USA,1,44,32,25,101,0.0728476821192053,0.1672185430463576,604,1,USA,4.0,0,0,100,1896,0,0,United States,37.0,36.0,83.0,34.0,31.0,61.0,37.0,27.0,30.0,108.0,94.0,174.0,39.0,44.0,36.0,4.358898943540738,46.8,83.0,34.0,20.58397434899296,32.333333333333336,34.0,31.0,1.5275252316519468,38.6,61.0,31.0,12.621410380777577,29.666666666666668,37.0,25.0,6.429100507328657,28.8,37.0,25.0,5.019960159204454,101.0,108.0,94.0,6.9999999999998215,114.2,174.0,94.0,33.929338337197194,0.18918918918918926,7.0,0.16141141141141158,-0.05882352941176472,-2.0,-0.15559772296015173,-0.32432432432432434,-12.0,-0.6946946946946948,-0.06481481481481477,-7.0,-0.21375098502758083,1,2,0,0,0,0,0,0,39.0,32.333333333333336,29.666666666666668,101.0,0.4666060466115183,3900.0,0.43137254901960786,0.3137254901960784,0.24509803921568626,1.3333333333333333,3.430379746835443,6.580241489419042,44,79,40.56962025316456,1.0,0,0,0
2000,USA,1,37,24,32,93,0.0554722638680659,0.1394302848575712,667,0,AUS,4.0,0,4,104,1896,0,0,United States,44.0,37.0,36.0,32.0,34.0,31.0,25.0,37.0,27.0,101.0,108.0,94.0,39.333333333333336,44.0,37.0,4.041451884327452,47.4,83.0,36.0,20.156884679930087,30.0,34.0,24.0,5.291502622129181,36.4,61.0,24.0,14.25833089811006,31.333333333333332,37.0,25.0,6.0277137733417305,30.2,37.0,25.0,4.658325879540847,100.66666666666667,108.0,93.0,7.50555349946497,114.0,174.0,93.0,34.080786375903934,-0.15909090909090906,-7.0,-0.3482800982800983,-0.25,-8.0,-0.19117647058823528,0.28,7.0,0.6043243243243244,-0.07920792079207917,-8.0,-0.014393105977264398,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.3608075898363652,4090.666666666667,0.39361702127659576,0.2553191489361702,0.3404255319148936,1.48,3.75,6.85750074412655,37,80,33.25,1.0,0,0,0
2004,USA,1,36,39,26,101,0.0538116591928251,0.1509715994020926,669,0,GRE,4.0,0,8,108,1896,0,0,United States,37.0,44.0,37.0,24.0,32.0,34.0,32.0,25.0,37.0,93.0,101.0,108.0,39.0,44.0,36.0,4.35889894354074,38.0,44.0,36.0,3.3911649915626594,31.666666666666668,39.0,24.0,7.505553499465135,32.0,39.0,24.0,5.431390245600108,27.666666666666668,32.0,25.0,3.785938897200217,29.4,37.0,25.0,5.029910535983717,98.33333333333333,101.0,93.0,4.618802153516742,99.4,108.0,93.0,6.107372593840932,-0.027027027027026973,-1.0,0.1320638820638821,0.625,15.0,0.875,-0.1875,-6.0,-0.4675,0.08602150537634401,8.0,0.16522942616842318,0,0,1,1,0,0,1,1,0.0,0.0,0.0,0.0,0.3501674105319288,4212.0,0.35294117647058826,0.38235294117647056,0.2549019607843137,0.9,4.0675675675675675,6.918965559473491,36,74,31.93243243243243,1.0,0,0,0
2008,USA,2,36,39,37,112,0.0534918276374442,0.1664190193164933,673,0,CHN,4.0,0,12,112,1896,0,0,United States,36.0,37.0,44.0,39.0,24.0,32.0,26.0,32.0,25.0,101.0,93.0,101.0,36.333333333333336,37.0,36.0,0.5773502691900642,38.0,44.0,36.0,3.3911649915626594,34.0,39.0,24.0,8.660254037844387,33.6,39.0,24.0,6.18869937870632,31.666666666666668,37.0,26.0,5.507570547286125,31.4,37.0,25.0,5.770615218501405,102.0,112.0,93.0,9.539392014169328,103.0,112.0,93.0,7.3143694191638495,0.0,0.0,0.027027027027026973,0.0,0.0,-0.625,0.42307692307692313,11.0,0.6105769230769231,0.10891089108910901,11.0,0.022889385712764998,0,0,0,0,1,1,1,2,0.0,0.0,0.0,0.0,0.3484045824559327,4069.3333333333335,0.3185840707964602,0.34513274336283184,0.3274336283185841,0.9,3.471264367816092,7.376643026219565,48,87,32.52873563218391,0.9885057471264368,0,0,0
2012,USA,1,48,26,30,104,0.0716417910447761,0.1552238805970149,670,0,GBR,4.0,0,16,116,1896,0,0,United States,36.0,36.0,37.0,39.0,39.0,24.0,37.0,26.0,32.0,112.0,101.0,93.0,40.0,48.0,36.0,6.928203230275552,40.2,48.0,36.0,5.495452665613649,34.666666666666664,39.0,26.0,7.505553499465134,32.0,39.0,24.0,7.035623639735144,31.0,37.0,26.0,5.567764362830045,30.0,37.0,25.0,4.847679857416329,105.66666666666667,112.0,101.0,5.686240703077113,102.2,112.0,93.0,6.833739825307903,0.33333333333333326,12.0,0.33333333333333326,-0.33333333333333337,-13.0,-0.33333333333333337,-0.18918918918918914,-7.0,-0.6122661122661123,-0.0714285714285714,-8.0,-0.1803394625176804,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.4662998784696129,4640.0,0.45714285714285713,0.24761904761904763,0.2857142857142857,1.7777777777777777,3.5232558139534884,7.615350973621398,48,86,44.47674418604651,1.0,0,0,0
2016,USA,1,46,37,38,121,0.0674486803519061,0.1774193548387097,682,0,BRA,4.0,0,20,120,1896,0,0,United States,48.0,36.0,36.0,26.0,39.0,39.0,30.0,37.0,26.0,104.0,112.0,101.0,43.333333333333336,48.0,36.0,6.42910050732869,40.6,48.0,36.0,5.899152481501065,34.0,39.0,26.0,6.999999999999998,33.0,39.0,24.0,7.3824115301167,35.0,38.0,30.0,4.358898943540703,32.6,38.0,26.0,4.979959839195494,112.33333333333333,121.0,104.0,8.50490054811524,106.2,121.0,93.0,10.709808588392198,-0.04166666666666663,-2.0,-0.3749999999999999,0.42307692307692313,11.0,0.7564102564102565,0.2666666666666666,8.0,0.45585585585585575,0.16346153846153855,17.0,0.23489010989010994,0,0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.4402034656015485,5200.0,0.3770491803278688,0.30327868852459017,0.3114754098360656,1.2105263157894737,3.558139534883721,6.898601138956986,46,86,42.44186046511628,1.0,0,0,0
2020,USA,1,39,41,33,113,0.0512483574244415,0.1484888304862023,761,0,JPN,4.0,0,24,124,1896,0,0,United States,46.0,48.0,36.0,37.0,26.0,39.0,38.0,30.0,37.0,121.0,104.0,112.0,44.333333333333336,48.0,39.0,4.725815626252685,41.0,48.0,36.0,5.656854249492396,34.666666666666664,41.0,26.0,7.767453465154028,36.4,41.0,26.0,5.9833101206606365,33.666666666666664,38.0,30.0,4.041451884327412,32.8,38.0,26.0,4.969909455915671,112.66666666666667,121.0,104.0,8.50490054811524,110.2,121.0,101.0,7.918333157931615,-0.15217391304347827,-7.0,-0.11050724637681164,0.10810810810810811,4.0,-0.314968814968815,-0.13157894736842102,-5.0,-0.3982456140350876,-0.06611570247933884,-8.0,-0.2295772409408774,0,0,1,2,0,0,0,0,0.0,0.0,0.0,0.0,0.3400813609353207,5497.333333333334,0.34210526315789475,0.35964912280701755,0.2894736842105263,0.9285714285714286,3.6559139784946235,7.022471111671376,39,93,35.344086021505376,1.0,0,0,0
2024,USA,1,40,44,42,126,0.05420054200542,0.1707317073170731,738,0,FRA,4.0,0,28,128,1896,0,0,United States,39.0,46.0,48.0,41.0,37.0,26.0,33.0,38.0,30.0,113.0,121.0,104.0,41.666666666666664,46.0,39.0,3.7859388972002668,41.8,48.0,36.0,5.01996015920447,40.666666666666664,44.0,37.0,3.511884584284247,37.4,44.0,26.0,6.87749954561976,37.666666666666664,42.0,33.0,4.5092497528229245,36.0,42.0,30.0,4.636809247747853,120.0,126.0,113.0,6.557438524301814,115.2,126.0,104.0,8.526429498916839,0.02564102564102555,1.0,0.17781493868450382,0.07317073170731714,3.0,-0.034937376400790976,0.2727272727272727,9.0,0.4043062200956937,0.11504424778761058,13.0,0.18115995026694942,1,1,1,3,1,1,1,1,0.0,0.0,0.0,0.0,0.3580107274226664,5333.333333333333,0.31496062992125984,0.3464566929133858,0.33070866141732286,0.8888888888888888,3.6043956043956045,6.990277567019815,40,91,36.395604395604394,0.9945054945054945,0,0,0
1996,UZB,58,0,1,1,2,0.0,0.0033112582781456,604,0,USA,0.0,0,999,0,1996,1,5,Uzbekistan,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,2.0,2.0,2.0,,2.0,2.0,2.0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,3.430379746835443,6.580241489419042,44,79,-3.430379746835443,0.17088607594936708,1,0,0
2000,UZB,43,1,1,2,4,0.0014992503748125,0.0059970014992503,667,0,AUS,4.0,0,999,4,1996,1,9,Uzbekistan,0.0,,,1.0,,,1.0,,,2.0,,,0.5,1.0,0.0,0.7071067811865476,0.5,1.0,0.0,0.7071067811865476,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.5,2.0,1.0,0.7071067811865476,1.5,2.0,1.0,0.7071067811865476,3.0,4.0,2.0,1.4142135623730951,3.0,4.0,2.0,1.4142135623730951,,1.0,,0.0,0.0,,1.0,1.0,,1.0,2.0,,1,1,0,0,1,1,1,1,0.0,0.0,0.0,0.0,0.009751556482063327,2.0,0.2,0.2,0.4,0.5,3.75,6.85750074412655,37,80,-2.75,0.45625,0,1,0
2004,UZB,35,2,1,2,5,0.0029895366218236,0.007473841554559,669,0,GRE,4.0,0,999,8,1996,1,13,Uzbekistan,1.0,0.0,,1.0,1.0,,2.0,1.0,,4.0,2.0,,1.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.6666666666666667,2.0,1.0,0.5773502691896257,1.6666666666666667,2.0,1.0,0.5773502691896257,3.6666666666666665,5.0,2.0,1.5275252316519468,3.6666666666666665,5.0,2.0,1.5275252316519468,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,-1.0,0.25,1.0,-0.75,1,2,0,0,0,0,1,2,0.0,0.0,0.0,0.0,0.01945374502955149,8.0,0.3333333333333333,0.16666666666666666,0.3333333333333333,1.0,4.0675675675675675,6.918965559473491,36,74,-2.0675675675675675,0.5743243243243243,0,0,0
2008,UZB,63,0,1,3,4,0.0,0.0059435364041604,673,0,CHN,4.0,0,999,12,1996,1,17,Uzbekistan,2.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,4.0,2.0,1.0,2.0,0.0,1.0,0.75,2.0,0.0,0.9574271077563381,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2.3333333333333335,3.0,2.0,0.5773502691896256,2.0,3.0,1.0,0.816496580927726,4.333333333333333,5.0,4.0,0.5773502691896261,3.75,5.0,2.0,1.2583057392117916,-1.0,-2.0,-2.0,0.0,0.0,0.0,0.5,1.0,0.5,-0.19999999999999996,-1.0,-0.44999999999999996,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.2,0.6,0.0,3.471264367816092,7.376643026219565,48,87,-3.471264367816092,0.1896551724137931,0,0,0
2012,UZB,76,0,0,3,3,0.0,0.0044776119402985,670,0,GBR,4.0,0,999,16,1996,1,21,Uzbekistan,0.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,4.0,5.0,4.0,0.6666666666666666,2.0,0.0,1.1547005383792517,0.6,2.0,0.0,0.8944271909999159,0.6666666666666666,1.0,0.0,0.5773502691896258,0.8,1.0,0.0,0.4472135954999579,2.6666666666666665,3.0,2.0,0.5773502691896256,2.2,3.0,1.0,0.8366600265340756,4.0,5.0,3.0,1.0000000000000002,3.6,5.0,2.0,1.140175425099138,,0.0,,-1.0,-1.0,-1.0,0.0,0.0,-0.5,-0.25,-1.0,-0.050000000000000044,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,10.666666666666666,0.0,0.0,0.75,0.0,3.5232558139534884,7.615350973621398,48,86,-3.5232558139534884,0.18604651162790697,0,0,0
2016,UZB,21,4,2,7,13,0.0058651026392961,0.0190615835777126,682,0,BRA,4.0,0,999,20,1996,1,25,Uzbekistan,0.0,0.0,2.0,0.0,1.0,1.0,3.0,3.0,2.0,3.0,4.0,5.0,1.3333333333333333,4.0,0.0,2.309401076758503,1.4,4.0,0.0,1.6733200530681511,1.0,2.0,0.0,1.0,1.0,2.0,0.0,0.7071067811865476,4.333333333333333,7.0,3.0,2.3094010767585034,3.4,7.0,2.0,2.073644135332772,6.666666666666667,13.0,3.0,5.507570547286102,5.8,13.0,3.0,4.08656334834051,,4.0,,,2.0,,1.3333333333333335,4.0,1.3333333333333335,3.333333333333333,10.0,3.583333333333333,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.03827856222622107,26.666666666666664,0.2857142857142857,0.14285714285714285,0.5,1.3333333333333333,3.558139534883721,6.898601138956986,46,86,0.44186046511627897,0.7790697674418605,0,1,0
2020,UZB,32,3,0,2,5,0.0039421813403416,0.0065703022339027,761,0,JPN,4.0,0,999,24,1996,1,29,Uzbekistan,4.0,0.0,0.0,2.0,0.0,1.0,7.0,3.0,3.0,13.0,3.0,4.0,2.3333333333333335,4.0,0.0,2.0816659994661326,1.8,4.0,0.0,1.7888543819998317,0.6666666666666666,2.0,0.0,1.1547005383792517,0.8,2.0,0.0,0.8366600265340756,4.0,7.0,2.0,2.6457513110645907,3.4,7.0,2.0,2.073644135332772,7.0,13.0,3.0,5.291502622129181,6.0,13.0,3.0,4.0,-0.25,-1.0,,-1.0,-2.0,,-0.7142857142857143,-5.0,-2.047619047619048,-0.6153846153846154,-8.0,-3.9487179487179485,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.026160104687332007,56.0,0.5,0.0,0.3333333333333333,3.0,3.6559139784946235,7.022471111671376,39,93,-0.6559139784946235,0.7204301075268817,0,0,0
2024,UZB,13,8,2,3,13,0.010840108401084,0.0176151761517615,738,0,FRA,4.0,0,999,28,1996,1,33,Uzbekistan,3.0,4.0,0.0,0.0,2.0,0.0,2.0,7.0,3.0,5.0,13.0,3.0,5.0,8.0,3.0,2.6457513110645903,3.0,8.0,0.0,3.3166247903554,1.3333333333333333,2.0,0.0,1.1547005383792517,1.0,2.0,0.0,1.0,4.0,7.0,2.0,2.6457513110645907,3.6,7.0,2.0,1.9493588689617927,10.333333333333334,13.0,5.0,4.618802153517008,7.6,13.0,3.0,4.979959839195493,1.6666666666666665,5.0,1.9166666666666665,,2.0,,0.5,1.0,1.2142857142857144,1.6,8.0,2.2153846153846155,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.07160214548453328,140.0,0.5714285714285714,0.14285714285714285,0.21428571428571427,2.6666666666666665,3.6043956043956045,6.990277567019815,40,91,4.395604395604396,0.8681318681318682,0,0,0
1956,United Team of Germany,7,6,13,7,26,0.0175438596491228,0.0760233918128654,342,0,AUS,0.0,0,999,0,1956,0,0,United Team of Germany,,,,,,,,,,,,,6.0,6.0,6.0,,6.0,6.0,6.0,,13.0,13.0,13.0,,13.0,13.0,13.0,,7.0,7.0,7.0,,7.0,7.0,7.0,,26.0,26.0,26.0,,26.0,26.0,26.0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.10241632363449012,0.0,0.2222222222222222,0.48148148148148145,0.25925925925925924,0.42857142857142855,4.026315789473684,7.923577004499322,37,38,1.973684210526316,0.8289473684210527,1,1,0
1960,United Team of Germany,4,12,19,11,42,0.0352941176470588,0.1235294117647058,340,0,ITA,4.0,0,999,4,1956,0,0,United Team of Germany,6.0,,,13.0,,,7.0,,,26.0,,,9.0,12.0,6.0,4.242640687119285,9.0,12.0,6.0,4.242640687119285,16.0,19.0,13.0,4.242640687119285,16.0,19.0,13.0,4.242640687119285,9.0,11.0,7.0,2.8284271247461903,9.0,11.0,7.0,2.8284271247461903,34.0,42.0,26.0,11.313708498984761,34.0,42.0,26.0,11.313708498984761,1.0,6.0,,0.46153846153846145,6.0,,0.5714285714285714,4.0,,0.6153846153846154,16.0,,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.20583114625706517,36.0,0.27906976744186046,0.4418604651162791,0.2558139534883721,0.6,3.4545454545454546,8.37064234554049,43,44,8.545454545454545,0.9318181818181818,0,0,0
1964,United Team of Germany,4,10,22,18,50,0.027027027027027,0.1351351351351351,370,0,JPN,4.0,0,999,8,1956,0,0,United Team of Germany,12.0,6.0,,19.0,13.0,,11.0,7.0,,42.0,26.0,,9.333333333333334,12.0,6.0,3.055050463303893,9.333333333333334,12.0,6.0,3.055050463303893,18.0,22.0,13.0,4.58257569495584,18.0,22.0,13.0,4.58257569495584,12.0,18.0,7.0,5.5677643628300215,12.0,18.0,7.0,5.5677643628300215,39.333333333333336,50.0,26.0,12.220201853215572,39.333333333333336,50.0,26.0,12.220201853215572,-0.16666666666666663,-2.0,-1.1666666666666665,0.1578947368421053,3.0,-0.30364372469635614,0.6363636363636365,7.0,0.06493506493506507,0.19047619047619047,8.0,-0.42490842490842495,0,0,1,2,1,2,1,2,0.0,0.0,0.0,0.0,0.15989735304344405,74.66666666666667,0.19607843137254902,0.43137254901960786,0.35294117647058826,0.43478260869565216,3.975609756097561,7.567984556267437,36,41,6.024390243902439,0.9024390243902439,0,0,0
1952,VEN,40,0,0,1,1,0.0,0.0029585798816568,338,0,FIN,0.0,0,999,0,1952,0,0,Venezuela,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,3.4651162790697674,7.29105400052271,40,43,-3.4651162790697674,0.19767441860465115,1,0,0
1960,VEN,41,0,0,1,1,0.0,0.0029411764705882,340,0,ITA,8.0,0,999,8,1952,0,0,Venezuela,0.0,,,0.0,,,1.0,,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,3.4545454545454546,8.37064234554049,43,44,-3.4545454545454546,0.25,0,0,0
1968,VEN,29,1,0,0,1,0.0025906735751295,0.0025906735751295,386,0,MEX,8.0,0,999,16,1952,0,0,Venezuela,0.0,0.0,,0.0,0.0,,1.0,1.0,,1.0,1.0,,0.3333333333333333,1.0,0.0,0.5773502691896258,0.3333333333333333,1.0,0.0,0.5773502691896258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.0,0.5773502691896258,0.6666666666666666,1.0,0.0,0.5773502691896258,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,1.0,,,0.0,,-1.0,-1.0,-1.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.015436333401631358,5.333333333333333,0.5,0.0,0.0,1.0,3.9545454545454546,8.017291038906906,45,44,-2.9545454545454546,0.4318181818181818,0,1,0
1976,VEN,34,0,1,0,1,0.0,0.0022522522522522,444,0,CAN,8.0,0,999,24,1952,0,0,Venezuela,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.0,0.5773502691896258,0.25,1.0,0.0,0.5,0.3333333333333333,1.0,0.0,0.5773502691896258,0.25,1.0,0.0,0.5,0.3333333333333333,1.0,0.0,0.5773502691896258,0.5,1.0,0.0,0.5773502691896257,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,-1.0,-1.0,,,1.0,,,0.0,,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.5,0.0,0.0,4.829268292682927,10.728239461869757,49,41,-4.829268292682927,0.1951219512195122,0,0,0
1980,VEN,32,0,1,0,1,0.0,0.0022026431718061,454,0,RUS,4.0,0,999,28,1952,0,0,Venezuela,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.0,0.5773502691896258,0.2,1.0,0.0,0.447213595499958,0.6666666666666666,1.0,0.0,0.5773502691896258,0.4,1.0,0.0,0.5477225575051661,0.0,0.0,0.0,0.0,0.4,1.0,0.0,0.5477225575051661,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,0.0,,0.0,0.0,,,0.0,,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,9.333333333333332,0.0,0.5,0.0,0.0,5.666666666666667,14.97807922074313,80,36,-5.666666666666667,0.16666666666666666,0,0,0
1984,VEN,40,0,0,3,3,0.0,0.0060975609756097,492,0,USA,4.0,0,999,32,1952,0,0,Venezuela,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2,1.0,0.0,0.447213595499958,0.6666666666666666,1.0,0.0,0.5773502691896258,0.4,1.0,0.0,0.5477225575051661,1.0,3.0,0.0,1.7320508075688772,0.8,3.0,0.0,1.3038404810405297,1.6666666666666667,3.0,1.0,1.1547005383792517,1.4,3.0,1.0,0.8944271909999159,,0.0,,-1.0,-1.0,-1.0,,3.0,,2.0,2.0,2.0,0,0,0,0,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,4.808510638297872,12.672528140537326,83,47,-4.808510638297872,0.24468085106382978,0,0,0
2004,VEN,68,0,0,2,2,0.0,0.0029895366218236,669,0,GRE,20.0,0,999,52,1952,0,0,Venezuela,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2,1.0,0.0,0.447213595499958,0.3333333333333333,1.0,0.0,0.5773502691896258,0.4,1.0,0.0,0.5477225575051661,1.6666666666666667,3.0,0.0,1.5275252316519468,1.0,3.0,0.0,1.4142135623730951,2.0,3.0,1.0,1.0,1.6,3.0,1.0,0.8944271909999159,,0.0,,,0.0,,-0.33333333333333337,-1.0,,-0.33333333333333337,-1.0,-2.3333333333333335,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,4.0675675675675675,6.918965559473491,36,74,-4.0675675675675675,0.12837837837837837,0,0,1
2008,VEN,82,0,0,1,1,0.0,0.0014858841010401,673,0,CHN,4.0,0,999,56,1952,0,0,Venezuela,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0,0.0,0.5477225575051661,2.0,3.0,1.0,1.0,1.2,3.0,0.0,1.3038404810405297,2.0,3.0,1.0,1.0,1.6,3.0,1.0,0.8944271909999159,,0.0,,,0.0,,-0.5,-1.0,-0.16666666666666663,-0.5,-1.0,-0.16666666666666663,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,3.471264367816092,7.376643026219565,48,87,-3.471264367816092,0.1896551724137931,0,0,0
2012,VEN,50,1,0,0,1,0.0014925373134328,0.0014925373134328,670,0,GBR,4.0,0,999,60,1952,0,0,Venezuela,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,2.0,3.0,0.3333333333333333,1.0,0.0,0.5773502691896258,0.2,1.0,0.0,0.447213595499958,0.0,0.0,0.0,0.0,0.2,1.0,0.0,0.4472135954999579,1.0,2.0,0.0,1.0,1.2,3.0,0.0,1.3038404810405297,1.3333333333333333,2.0,1.0,0.5773502691896255,1.6,3.0,1.0,0.8944271909999159,,1.0,,,0.0,,-1.0,-1.0,-0.5,0.0,0.0,0.5,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.009714580801450039,20.0,0.5,0.0,0.0,1.0,3.5232558139534884,7.615350973621398,48,86,-2.5232558139534884,0.47674418604651164,0,1,0
2016,VEN,62,0,2,1,3,0.0,0.0043988269794721,682,0,BRA,4.0,0,999,64,1952,0,0,Venezuela,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0,0.3333333333333333,1.0,0.0,0.5773502691896258,0.2,1.0,0.0,0.447213595499958,0.6666666666666666,2.0,0.0,1.1547005383792517,0.4,2.0,0.0,0.8944271909999159,0.6666666666666666,1.0,0.0,0.5773502691896258,1.4,3.0,0.0,1.140175425099138,1.6666666666666667,3.0,1.0,1.1547005383792515,2.0,3.0,1.0,1.0,-1.0,-1.0,,,2.0,,,1.0,,2.0,2.0,2.0,0,0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,21.333333333333332,0.0,0.5,0.25,0.0,3.558139534883721,6.898601138956986,46,86,-3.558139534883721,0.16279069767441862,0,0,0
